artigoEmPeriodico	 	2024	1478-9515	http://dx.doi.org/10.1017/s147895152400021x	Evidence of validity and accuracy for the Mindful Self-Care Scale-Brief among family caregivers of people with cancer in Brazil: A cross-sectional study	Palliative & Supportive Care	GARCIA, ANA CLÁUDIA MESQUITA ; SILVA, CREMILSON DE PAULA ; PAIVA, ELIZA MARA DAS CHAGAS ; MEIRELES, EVERSON ; Nogueira, Denismar Alves ; WONG, CLAUDIA	Qualis nao identificado	PALLIATIVE & SUPPORTIVE CARE
artigoEmPeriodico	 	2024	1988-7833	http://dx.doi.org/10.55905/revconv.17n.2-184	Survival models: a tool for managing and analyzing the incidence of rust in irrigated coffee trees	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	GONÇALVES, D. O. ; MARTINS, N. S. ; PEREIRA, R. C. M. ; POZZA, E. A. ; CIRILLO, M. A.	Qualis nao identificado	CONTRIBUCIONES A LAS CIENCIAS SOCIALES
artigoEmPeriodico	 	2024	1988-7833	http://dx.doi.org/10.55905/revconv.17n.2-206	Curricularization of extension: a path to social integration at a brazilian federal higher education institution	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	LOPES JÚNIOR, WALDECY ; PAIVA, ELIZA MARA DAS CHAGAS ; FERREIRA, ERIC BATISTA ; DE BARROS, DALMO ARANTES ; PEREIRA, ELISÂNGELA MONTEIRO ; REZENDE, ELIANE GARCIA	Qualis nao identificado	CONTRIBUCIONES A LAS CIENCIAS SOCIALES
artigoEmPeriodico	 	2024	2227-9032	http://dx.doi.org/10.3390/healthcare12020218	Development and Validation of an Auricular Acupuncture Protocol for the Management of Chemotherapy-Induced Nausea and Vomiting in Cancer Patients	Healthcare	PAIVA, ELIZA MARA DAS CHAGAS ; MOURA, CAROLINE DE CASTRO ; Nogueira, Denismar Alves ; GARCIA, ANA CLÁUDIA MESQUITA	Qualis nao identificado	HEALTHCARE
artigoEmPeriodico	 	2023	2317-0840		Aprendizagem com pequenas amostras na era do Big Data: uma revisão deliteratura sobre perspectivas e desafios	SIGMAE	ALVES, J. C. P. ; FERREIRA, E. B. ; CARVALHO, I. A.	Qualis nao identificado	SIGMAE
artigoEmPeriodico	 	2023	2447-8938	http://dx.doi.org/10.17921/2447-8938.2023v25n2p96-106	Critical Factors Associated with Morbimortality in COVID-19 Patients Attended at a Brazilian Public Hospital: a Cross-Sectional Study	JOURNAL OF HEALTH SCIENCES (UNOPAR)	AMORIM, ANA FLÁVIA SILVA ; COIMBRA, MICHELLE JESUS ; PODESTÁ, MARCIA HELENA MIRANDA CARDOSO ; SILVA, ALESSANDRA OLIVEIRA DA ; CERDEIRA, CLAUDIO DANIEL ; RODRIGUES, ANDRESSA SILVA ; Nogueira, Denismar Alves ; FERREIRA, ERIC BATISTA ; VIEIRA, LILIANA BATISTA ; BARROS, CARLOS MARCELO DE ; PEREIRA, LEONARDO RÉGIS LEIRA ; TORRES, LARISSA HELENA ; REIS, TIAGO MARQUES DOS	Qualis nao identificado	JOURNAL OF HEALTH SCIENCES (UNOPAR)
artigoEmPeriodico	 	2023	1988-7833	http://dx.doi.org/10.55905/revconv.16n.11-055	Características sociodemográficas, hábitos de vida, doenças crônicas e aspectos do tratamento do Câncer de Mama em mulheres: estudo transversal	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	ANDRADE, JOÃO VITOR ; DE SOUZA, JULIANA CRISTINA MARTINS ; BONIFÁCIO, RAFAEL GUIMARÃES ; BRESSAN, VANIA REGINA ; RESCK, ZÉLIA MARILDA RODRIGUES ; Nogueira, Denismar Alves ; TERRA, FÁBIO DE SOUZA	Qualis nao identificado	CONTRIBUCIONES A LAS CIENCIAS SOCIALES
artigoEmPeriodico	 	2023	2359-4330	http://dx.doi.org/10.13037/ras.vol21.e20238749	Risco de suicídio entre universitários da área da saúde e os fatores associados	REVISTA DE ATENÇÃO À SAÚDE	ANDRADE, M. B. T. ; FERREIRA, L. V. C. ; SEQUEIRA, C. A. C. ; FELIPE, A. O. B. ; ZANETTI, A. C. G. ; NOGUEIRA, D. A. ; Resck, Z. M. R. ; VEDANA, K. G. G.	Qualis nao identificado	REVISTA DE ATENÇÃO À SAÚDE
artigoEmPeriodico	 	2023	2318-8413	http://dx.doi.org/10.18554/refacs.v11i1.6111	Hidden pathway of the COVID-19 pandemic in children's health and nutrition	REVISTA FAMÍLIA, CICLOS DE VIDA E SAÚDE NO CONTEXTO SOCIAL	AZEVEDO, J. L. ; TORRE, A. C. C. D. ; FERREIRA, E. B. ; LUCIA, F. D. ; LIMA, D. B.	Qualis nao identificado	REVISTA FAMÍLIA, CICLOS DE VIDA E SAÚDE NO CONTEXTO SOCIAL
artigoEmPeriodico	 	2023	1678-4405	http://dx.doi.org/10.1007/s42770-023-00966-8	Seroprevalence of SARS-CoV-2 in hospital workers in the southern region of Minas Gerais state in Brazil: An analysis of the pre-vaccine period	BRAZILIAN JOURNAL OF MICROBIOLOGY (ONLINE)	CAIXETA, D. A. ; CARMO, M. A. V. ; FONSECA, F. G. ; NOGUEIRA, D. A. ; COELHO, L. F. L. ; MALAQUIAS, LUIZ COSME COTTA	A2	
